"도서관 일련번호","도서관명","구 코드","구명","주소","전화번호","팩스번호","홈페이지 URL","운영시간","정기 휴관일","도서관 구분명","위도","경도","담당자이메일","도서관 소개","설립연도","회원가입요건","대출안내","교통편","층별 설명"
"505","북가좌1동늘푸른열린작은도서관","0014","서대문구","서울특별시 서대문구 수색로 100-55 북가좌1동주민센터 2층","02-330-8554","","lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 휴관일","토일요일","작은도서관","37.57436841","126.9101365","","","20080101","","","",""
"1981","북가좌2동가슴따뜻한작은도서관","0014","서대문구","서울특별시 서대문구 응암로1길 10 북가좌2동주민센터 2층","02-330-8652","","http://lib.sdm.or.kr/","평일 : 09:00~18:00 주말 : 토:10:00~14:00","일요일 공휴일","작은도서관","37.58159264","126.911033","","","","","","",""
"1982","북가좌2동이팝꽃향기작은도서관","0014","서대문구","서울특별시 서대문구 불광천길 204 ","02-302-9798","","http://lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 토:09:00~17:00","일요일 공휴일","작은도서관","37.58373848","126.9109474","","","","","","",""
"1393","북아현북카페","0014","서대문구","서울특별시 서대문구 북아현로 24 북아현동주민센터 2층","02-330-8672","","http://lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 휴관일","토요일일요일","작은도서관","37.55967614","126.9567951","","","20130122","","","",""
"2160","북한산더샵아파트작은도서관","0014","서대문구","서울특별시 서대문구 통일로 510 커뮤니티센터 ","02-391-9903","","","평일 :  주말 :","","작은도서관","37.59456867","126.9411671","","","","","","",""
"1314","새솔도서실","0014","서대문구","서울특별시 서대문구 북아현로19길 58-21 이화여대종합사회복지관 1층 ","02-3277-3190","364-0708","","평일 : 09:00~18:00 주말 : 휴관일","토일요일","작은도서관","37.5638977","126.9506818","","","20050525","","","",""
"40","서대문구립이진아기념도서관","0014","서대문구","서울특별시 서대문구 독립문공원길 80","02-360-8600","02-360-8610","http://lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 09:00~17:00","매주 월요일 및 법정 공휴일","공공도서관","37.57295407","126.9555492","","<p> 	지식의 열린공간 이진아기념도서관입니다. 다함께 더불어 사는 행복한 도서관 서대문구립이진아기념도서관입니다.</p> ","20050915","?서울시에 주민등록되어 있는 시민 ?서대문구 소재 직장인 ?국가유공자 등 예우 및 지원에 관한 법률의 지원을 받는 국가 유공자와 그 유족 또는 가족 ?독립유공자 예우에 관한 법률의 적용을 받는 독립유공자와 그 유족 또는 가족","5권 이내 14일 ","서대문 독립공원(독립문역) 영천사 가는 방향 도보 10분","?지하1층 : 다목적실 보존서고 ?1층 : 어린이열람실 모자열람실 ?2층 : 전자정보열람실 멀티문화감상실 문화사랑방 도예공방 ?3층 : 종합자료실I 문화창작실 강의실 ?4층 : 종합자료실Ⅱ"
"12","서울특별시교육청서대문도서관","0014","서대문구","서울특별시 서대문구 모래내로 412","02-6948-2115","02-6948-2119","http://sdmlib.sen.go.kr","평일 : 09:00~20:00 주말 : 09:00~17:00","13주 화요일 및 법정공휴일","공공도서관","37.58331954","126.9408583","","<p> 	서대문 도서관은 1986년 12월에 개관한 서대문구 은평구 관내 유일한 공공도서관으로 지역주민들의 도서관이용에 구심점 역할을 수행하여 왔으며 1986년 9월 전자정보자료실 개설 1997년1월 홈페이지를 개설하 여 지역사회 지식정보센터 및 문화정보센터로서의 역할 수행을 위해 노 력하고 있음.</p> ","19861218","- 가입대상 :     1. 서울특별시에 주민등록이 되어 있는 자     2. 서울특별시 소재 직장에 재직하는 자     3. 서울특별시 소재 학교에 재학하는 자  - 가입방법(구비서류) :     1. 일반/중고생  : 신분증(주민등록증 운전면허증) 또는 주민등록등본     2. 유아/초등학생 : 의료보험증(단 초등학생 이하는 부모신분증 지참) 또         는 주민등록등본","- 회원당  책 1회 3권 14일 - 과월호 잡지 1회 3권 14일","지하철 이용     - 지하철 2호선 : 신촌역 1번 출구[초록색 지선버스 7713 7720을 타고        서대문구청 다음역(동신병원) 하차 신역중학교 방향 도보 5분 거리에        위치     - 지하철 2호선 : 신촌역 3번 출구 [마을버스 서대문 03번 타고 서대문        구청 다음역 (동신병원) 하차 신연중학교 방향 도보 5분 거리에 위치     - 지하철 3호선 : 홍제역 3번 출구[초록색 지선버스 7713 7738 7739         및 마을버스 9 10 14번 타고 고은초등학교 다음 정류장에서 하차         횡단보도 건너편에 위치(신연중학교 옆)     버스 이용     - 간선버스 : 파랑색 버스 110 117번 이용 시 동신병원 앞 하차     - 지선버스 : 초록색 버스 7018 7021 7713 7720 7728 7739번을 타고        동신병원 앞 하차","4층  제2열람실(성인 남여)  제3열람실(성인 여자)  제4열람실(성인 남자)  열람자 휴게실 3층 종합자료실 2층  제1열람실(중고생) 관장실 관리과 자료봉사과  디지털자료실;연속간행물실 1층  안내실 어린이실  시청각실 문화교실 순회문고 지하1층   식당(매점) 기관실"
"1631","세빛도서관","0014","서대문구","서울특별시 서대문구 통일로 35길 18 2층 ","070-5001-4656","","","평일 : (화~금):13:00~18:00 주말 : 토:10:00~16:00 일:10:00~15:00","월요일","작은도서관","37.58640372","126.9454939","","","","","","",""
"1632","수화영상도서관","0014","서대문구","서울특별시 서대문구 수색로 4가길 23 1층 ","02-3156-6699","","http://sdeaf.org/","평일 : 09:00~18:00 주말 : 휴관일","토 일요일","작은도서관","37.57069457","126.9137991","","","","","","",""
"2705","아낌없이주는나무","0014","서대문구","서울특별시 서대문구 독립문로12길17 서은교회 1층","02-312-5907","","http://","평일토 : 10:00~17:00","일요일공휴일","작은도서관","37.5679265226906","126.96114676543","","","","","","",""
"1472","어깨동무어린이도서관","0014","서대문구","서울특별시 서대문구 거북골로 14길 32 DMC아이파크아파트 2층 458","02-302-3105","02-302-3107","","평일 : 10:00~21:00 주말 : 10:00~18:00","일요일","작은도서관","37.57695677","126.9149689","","","20140808","","","",""
"2708","어린이도서관꿈꾸는세상","0014","서대문구","서울특별시 서대문구 증가로8길 76-15","02-375-7179","","http://cafe.daum.net/book3757179","평일 : 09:00~18:00","일요일공휴일","작은도서관","37.5791271121514","126.927752050386","","","","","","",""
"496","연희동아이누리작은도서관","0014","서대문구","서울특별시 서대문구 증가로 13-10 자치회관 연희동자치회관 2층","02-330-8775","","lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 10:00~17:00","일요일 공휴일","작은도서관","37.56936623","126.9308511","","","20090616","","","",""
"2706","연희파크푸르지오작은도서관","0014","서대문구","서울특별시 서대문구 홍제천로136 UZ센터","02-336-1185","","","평일 : 09:00~18:00","일요일공휴일","작은도서관","37.5751372720408","126.927510707223","","","","","","",""
"870","영광시각장애인모바일점자도서관","0014","서대문구","서울특별시 서대문구 세검정로 78-19 2층","02-393-4568","02-392-1136","http://ygculture.com/","평일 : 24시간운영 주말 : 24시간운영","없음","장애인도서관","37.5597584","126.9547662","ybmbl@naver.com","우리 영광시각장애인모바일점자도서관은 세계 최초의 시각장애인 모바일 도서관으로써 25만 시각장애인의 정보접근과 학습권을 신장시키고 활성화시키는 것을 목적으로 현재 문학 어학 사회과학 이료교육강좌 등 3만 여종의 도서 콘텐츠를 보유하고 있으며 매일같이 많은 시각장애인 이용자가 이 서비스를 활용하고 있습니다.    2011년 4월 개관 초기에는 아이폰전용 앱을 개발하여 보급하였으나 아이폰이라는 한계성을 극복하기위해 2012년 12월 모바일 홈페이지를 개발보급하게 되었으며 이를 통해서는 안드로이드계열의 스마트폰과 웹브라우저 중 크롬과 익스플로러9에서도 사용이 가능하게 되었습니다.    기능을 살펴보면 텍스트도서에서는 책갈피가 완전실현 되었으며 오디오도서의경우 음악과 같은 연속 플레이가 필요한 부분에서 기능이 가능해 짐으로 시각장애인들에게 더욱 편리해 졌습니다.  이는 우리 도서관 홈페이지만이 가지고 있는 특화된 기능입니다.    특히 영광시각장애인모바일점자도서관의 콘텐츠 제작은 대부분 뜻있는 기관의 사회공헌과 자원봉사자의 헌신으로 축적되어 온 바 자료 가치는 물론 장애인과 비장애인의 나눔과 소통의 장으로 거듭나고 있습니다.    영광시각장애인모바일점자도서관은 차별화된 서비스 제공을 통해 급변하는 정보화 시대에 신속하고 업그레이드된 정보 제공과 유용한 콘텐츠 개발에 더욱 주력할 것이며 시각장애인이 정보의 수혜자만이 아니라 정보 생산의 주체로 거듭날 수 있도록 기반을 마련하고 사회와 함께 나누는 실천의 장이 될 수 있도록 제 역할을 담당해 나아갈 것입니다.  [출처] 도서관소개 글입니다.|작성자 영광시각장애인도서관  ","20110315","시각장애인(장애인복지카드) 자원봉사자","","〈 대중교통 이용방법 〉   지하철 : 2호선 아현역 2번 출구로 나와 추계예술대학 방면 250m   마을버스 : 05번 06번",""
"1729","이화여자대학교박물관전문도서관","0014","서대문구","서울특별시 서대문구 이화여대길 52 이화여자대학교 박물관 내","02-3277-3676","","http://cms.ewha.ac.kr/user/indexSub.action?codyMenuSeq=1588706&siteId=museum&menuUIType=top","평일 : 09:30~12:00 13:00~17:00 주말 : 휴관일","토요일 일요일 공휴일","","37.55955735","126.9448232","","","","","X(열람 및 복사 가능. 복사는 저작권법에 따라 복사 스캔 사진촬영 가능)","",""
"502","천연동하늘샘작은도서관","0014","서대문구","서울특별시 서대문구 독립문로 27 서대문구보건소천연분소 ","02-3140-8334","","lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 휴관일","토 일요일","작은도서관","37.56992171","126.9613536","","","20120723","","","",""
"511","천연뜨란채문고","0014","서대문구","서울특별시 서대문구 독립문로8길 54 107동 관리동 ","02-365-2800","6382-2801","","평일 : 09:00~18:00 주말 : 09:00~13:00","매주 일요일","작은도서관","37.56623615","126.9588387","","","20100510","","","",""
"495","충현동알음알음작은도서관","0014","서대문구","서울특별시 서대문구 경기대로 40 2층 충현동자치회관 1층","02-330-8164","","lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 10:00~17:00","일요일 공휴일","작은도서관","37.56292966","126.9623734","","","20020424","","","",""
"516","하늘샘어린이도서관","0014","서대문구","서울특별시 서대문구 가좌로 154 서부제일교회","070-4060-0617","374-6168","http://sky.winbook.kr/","평일 : 10:00~18:00 주말 : 10:00~18:00","월요일","작은도서관","37.58571423","126.923177","","","20110303","","","",""
"2091","하뜰안도서관","0014","서대문구","서울특별시 서대문구 가재울로 13 성은교회 1층","02-309-6477","","","평일 : 09:00~18:00 주말 : 휴관일","토 일요일","작은도서관","37.57369345","126.9221953","","","","","","",""
"500","햇살작은도서관","0014","서대문구","서울특별시 서대문구 세검정로1길 45 홍은1동자치회관","02-330-8461","","lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 휴관일","토일요일공휴일","작은도서관","37.55044679","127.1398729","","","20080101","","","",""
"501","행복작은도서관","0014","서대문구","서울특별시 서대문구 모래내로 334 홍은2동주민센터 구청제4별관 3층","02-330-8788","330-8624","lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 휴관일","토일요일공휴일","작은도서관","37.66871632","127.0471316","","","20080101","","","",""
"2489","홍은2동논골작은도서관","0014","서대문구","서울특별시 서대문구 연희로41가길 33 청년미래공동체주택 101동 102호 B01호","02-391-8789","","lib.sdm.or.kr","평일 : 09:00~18:00","토일요일공휴일","작은도서관","37.591278","126.9330955","","","","","","",""
"1072","홍은도담도서관","0014","서대문구","서울특별시 서대문구 홍은중앙로 129","02-360-8640","02-395-8650","http://lib.sdm.or.kr/","평일 : 09:00~18:00 주말 : 09:00~17:00","매주 금요일","공공도서관","37.60177311","126.9489548","helena@sscmc.or.kr","","20111222"," 서울시민 ","5권 이내 14일 ","",""
"497","홍제1동새싹작은도서관","0014","서대문구","서울특별시 서대문구 통일로27길 19 2층","02-330-8663","","lib.sdm.or.kr","평일 : 09:00~18:00 주말 : 10:00~17:00","일요일 공휴일","작은도서관","37.58316354","126.9484117","","","20081103","","","",""
